Rank,Series,Product Division,Business Unit,Sum of Units Sold,Sum of Trade Sales,Date,Actual Sell-In,Biz Forecast Value,ML Forecast Value,ML Forecast Upper Bound,ac_model,ww_model,gs_model,Model,Biz Rolling Accuracy,ML Rolling Accuracy,Rolling ML-Biz,12M Weighted Avg Biz Rolling Accuracy,12M Weighted Avg ML Rolling Accuracy,12M Weighted Avg Rolling ML-Biz,6M Weighted Avg Biz Rolling Accuracy,6M Weighted Avg ML Rolling Accuracy,6M Weighted Avg Rolling ML-Biz,12M Simple Avg Biz Rolling Accuracy,12M Simple Avg ML Rolling Accuracy,Biz Accuracy,ML Accuracy,ML-Biz,12M Weighted Avg Biz Accuracy,12M Weighted Avg ML Accuracy,12M Simple Avg Biz Accuracy,12M Simple Avg ML Accuracy,AC Rolling Accuracy,Rolling AC-Biz,WW Rolling Accuracy,Rolling WW-Biz,GS Rolling Accuracy,Rolling GS-Biz,12M Weighted Avg AC Rolling Accuracy,12M Weighted Avg WW Rolling Accuracy,12M Weighted Avg GS Rolling Accuracy,6M Weighted Avg AC Rolling Accuracy,6M Weighted Avg WW Rolling Accuracy,6M Weighted Avg GS Rolling Accuracy,12M Simple Avg AC Rolling Accuracy,12M Simple Avg WW Rolling Accuracy,12M Simple Avg GS Rolling Accuracy,AC Accuracy,AC-Biz,WW Accuracy,WW-Biz,GS Accuracy,GS-Biz,12M Weighted Avg AC Accuracy,12M Weighted Avg WW Accuracy,12M Weighted Avg GS Accuracy,12M Simple Avg AC Accuracy,12M Simple Avg WW Accuracy,12M Simple Avg GS Accuracy,Biz Forecast Count,ML Forecast Count,AC Forecast Count,WW Forecast Count,GS Forecast Count,Biz High Accuracy >= 0.5,ML High Accuracy >= 0.5,AC High Accuracy >= 0.5,WW High Accuracy >= 0.5,GS High Accuracy >= 0.5,ML_win_tie,ML_win_no_tie,ML_rolling_win_tie,ML_rolling_win_no_tie,AC_win_tie,AC_win_no_tie,AC_rolling_win_tie,AC_rolling_win_no_tie,WW_win_tie,WW_win_no_tie,WW_rolling_win_tie,WW_rolling_win_no_tie,GS_win_tie,GS_win_no_tie,GS_rolling_win_tie,GS_rolling_win_no_tie,12M Total Actual Sell-In,total_Biz_diff,total_ML_diff,total_AC_diff,total_WW_diff,total_GS_diff,Biz_diff,ML_diff,AC_diff,WW_diff,GS_diff,Actual rolling sum,Biz rolling sum,ML rolling sum,AC rolling sum,WW rolling sum,GS rolling sum,Month_to_Month_Confidence,Rolling_Confidence,Weighted_Avg_Confidence,AC_Confidence,WW_Confidence,GS_Confidence,Previous_Confidence,Final_Confidence
1.0,PartyBox,JBL Smart Audio,PORTABLE AUDIO,1251748.0,249470643.92,2023-08-31,62782.0,54334.0,91492.0,91492.0,39218.0,91492.0,67844.0,WW,0.0,0.0,0.0,0.9236945100079368,0.8476536858532464,-0.07604082415469038,0.9235311212975953,0.850144493711668,-0.07338662758592729,0.9246884107775509,0.8534525357774371,0.8654391386066069,0.5427033226083909,-0.322735815998216,0.7935687044024428,0.7435897754286505,0.8060978368218601,0.744179958878138,0.0,0.0,0.0,0.0,0.0,0.0,0.7012773892979599,0.8476536858532464,0.7930982019618025,0.8206359625910662,0.850144493711668,0.7402315977825058,0.682633549880013,0.8534525357774371,0.8073100478164775,0.6246694912554553,-0.24076964735115158,0.5427033226083909,-0.322735815998216,0.9193717944633812,0.053932655856774314,0.6743062749015276,0.7435897754286505,0.5994040479344616,0.6660442238917966,0.744179958878138,0.6070573918434896,23,23,23,23,23,12,12,9,12,11,6,6,3,3,4,4,1,1,6,6,3,3,4,4,2,2,1169051.0,35632.0,66217.0,388326.0,66217.0,136265.0,,,,,,,,,,,,Medium,Medium,Medium,Medium Low - 6M/50%,Medium,Medium Low - 6M/50%,Medium,Medium
1.0,PartyBox,JBL Smart Audio,PORTABLE AUDIO,1251748.0,249470643.92,2023-09-30,78499.0,74525.0,91139.0,91139.0,31827.0,91139.0,74041.0,WW,0.0,0.0,0.0,0.9236945100079368,0.8476536858532464,-0.07604082415469038,0.9235311212975953,0.850144493711668,-0.07338662758592729,0.9246884107775509,0.8534525357774371,0.9493751512758124,0.8389788404947833,-0.11039631078102907,0.7935687044024428,0.7435897754286505,0.8060978368218601,0.744179958878138,0.0,0.0,0.0,0.0,0.0,0.0,0.7012773892979599,0.8476536858532464,0.7930982019618025,0.8206359625910662,0.850144493711668,0.7402315977825058,0.682633549880013,0.8534525357774371,0.8073100478164775,0.405444655345928,-0.5439304959298844,0.8389788404947833,-0.11039631078102907,0.9432094676365304,-0.006165683639282049,0.6743062749015276,0.7435897754286505,0.5994040479344616,0.6660442238917966,0.744179958878138,0.6070573918434896,23,23,23,23,23,12,12,9,12,11,6,6,3,3,4,4,1,1,6,6,3,3,4,4,2,2,1169051.0,35632.0,66217.0,388326.0,66217.0,136265.0,,,,,,,,,,,,Medium,Medium,Medium,Medium Low - 6M/50%,Medium,Medium Low - 6M/50%,Medium,Medium
1.0,PartyBox,JBL Smart Audio,PORTABLE AUDIO,1251748.0,249470643.92,2023-10-31,144322.0,154101.0,120021.0,120021.0,48489.0,120021.0,87549.0,WW,0.9907458955263075,0.9403052488944443,-0.050440646631863206,0.9236945100079368,0.8476536858532464,-0.07604082415469038,0.9235311212975953,0.850144493711668,-0.07338662758592729,0.9246884107775509,0.8534525357774371,0.932241792658084,0.8316195728994886,-0.10062221975859542,0.7935687044024428,0.7435897754286505,0.8060978368218601,0.744179958878138,0.4185320182210971,-0.5722138773052104,0.9403052488944443,-0.050440646631863206,0.803331897774183,-0.18741399775212453,0.7012773892979599,0.8476536858532464,0.7930982019618025,0.8206359625910662,0.850144493711668,0.7402315977825058,0.682633549880013,0.8534525357774371,0.8073100478164775,0.3359778827898726,-0.5962639098682114,0.8316195728994886,-0.10062221975859542,0.6066226909272321,-0.32561910173085196,0.6743062749015276,0.7435897754286505,0.5994040479344616,0.6660442238917966,0.744179958878138,0.6070573918434896,23,23,23,23,23,12,12,9,12,11,6,6,3,3,4,4,1,1,6,6,3,3,4,4,2,2,1169051.0,35632.0,66217.0,388326.0,66217.0,136265.0,,,,,,285603.0,282960.0,302652.0,119534.0,302652.0,229434.0,Medium,Medium,Medium,Medium Low - 6M/50%,Medium,Medium Low - 6M/50%,Medium,Medium
1.0,PartyBox,JBL Smart Audio,PORTABLE AUDIO,1251748.0,249470643.92,2023-11-30,114269.0,78962.0,60524.0,60524.0,44443.0,60524.0,68834.0,WW,0.9124803464950013,0.8059687323860096,-0.10651161410899168,0.9236945100079368,0.8476536858532464,-0.07604082415469038,0.9235311212975953,0.850144493711668,-0.07338662758592729,0.9246884107775509,0.8534525357774371,0.6910185614646143,0.5296624631352336,-0.1613560983293807,0.7935687044024428,0.7435897754286505,0.8060978368218601,0.744179958878138,0.3701059064344834,-0.5423744400605179,0.8059687323860096,-0.10651161410899168,0.6835681865377199,-0.22891215995728142,0.7012773892979599,0.8476536858532464,0.7930982019618025,0.8206359625910662,0.850144493711668,0.7402315977825058,0.682633549880013,0.8534525357774371,0.8073100478164775,0.3889331314704776,-0.3020854299941367,0.5296624631352336,-0.1613560983293807,0.6023855988938382,-0.08863296257077602,0.6743062749015276,0.7435897754286505,0.5994040479344616,0.6660442238917966,0.744179958878138,0.6070573918434896,23,23,23,23,23,12,12,9,12,11,6,6,3,3,4,4,1,1,6,6,3,3,4,4,2,2,1169051.0,35632.0,66217.0,388326.0,66217.0,136265.0,,,,,,337090.0,307588.0,271684.0,124759.0,271684.0,230424.0,Medium,Medium,Medium,Medium Low - 6M/50%,Medium,Medium Low - 6M/50%,Medium,Medium
1.0,PartyBox,JBL Smart Audio,PORTABLE AUDIO,1251748.0,249470643.92,2023-12-31,73792.0,69606.0,49527.0,49527.0,40624.0,49527.0,62803.0,WW,0.910603129522268,0.6921894320708339,-0.21841369745143402,0.9236945100079368,0.8476536858532464,-0.07604082415469038,0.9235311212975953,0.850144493711668,-0.07338662758592729,0.9246884107775509,0.8534525357774371,0.9432729835212489,0.6711703165654814,-0.27210266695576746,0.7935687044024428,0.7435897754286505,0.8060978368218601,0.744179958878138,0.4018135704894654,-0.5087895590328025,0.6921894320708339,-0.21841369745143402,0.6594380579030816,-0.25116507161918633,0.7012773892979599,0.8476536858532464,0.7930982019618025,0.8206359625910662,0.850144493711668,0.7402315977825058,0.682633549880013,0.8534525357774371,0.8073100478164775,0.550520381613183,-0.39275260190806593,0.6711703165654814,-0.27210266695576746,0.8510814180398959,-0.09219156548135299,0.6743062749015276,0.7435897754286505,0.5994040479344616,0.6660442238917966,0.744179958878138,0.6070573918434896,23,23,23,23,23,12,12,9,12,11,6,6,3,3,4,4,1,1,6,6,3,3,4,4,2,2,1169051.0,35632.0,66217.0,388326.0,66217.0,136265.0,,,,,,332383.0,302669.0,230072.0,133556.0,230072.0,219186.0,Medium,Medium,Medium,Medium Low - 6M/50%,Medium,Medium Low - 6M/50%,Medium,Medium
1.0,PartyBox,JBL Smart Audio,PORTABLE AUDIO,1251748.0,249470643.92,2024-01-31,74002.0,45370.0,49291.0,49291.0,37871.0,49291.0,71231.0,WW,0.7400434246726932,0.6080293669842748,-0.13201405768841845,0.9236945100079368,0.8476536858532464,-0.07604082415469038,0.9235311212975953,0.850144493711668,-0.07338662758592729,0.9246884107775509,0.8534525357774371,0.6130915380665387,0.6660765925245264,0.052985054457987735,0.7935687044024428,0.7435897754286505,0.8060978368218601,0.744179958878138,0.4691162048820322,-0.27092721979066103,0.6080293669842748,-0.13201405768841845,0.7741192003449552,0.03407577567226194,0.7012773892979599,0.8476536858532464,0.7930982019618025,0.8206359625910662,0.850144493711668,0.7402315977825058,0.682633549880013,0.8534525357774371,0.8073100478164775,0.5117564390151618,-0.10133509905137694,0.6660765925245264,0.052985054457987735,0.9625550660792952,0.3494635280127565,0.6743062749015276,0.7435897754286505,0.5994040479344616,0.6660442238917966,0.744179958878138,0.6070573918434896,23,23,23,23,23,12,12,9,12,11,6,6,3,3,4,4,1,1,6,6,3,3,4,4,2,2,1169051.0,35632.0,66217.0,388326.0,66217.0,136265.0,,,,,,262063.0,193938.0,159342.0,122938.0,159342.0,202868.0,Medium,Medium,Medium,Medium Low - 6M/50%,Medium,Medium Low - 6M/50%,Medium,Medium
1.0,PartyBox,JBL Smart Audio,PORTABLE AUDIO,1251748.0,249470643.92,2024-02-29,50659.0,93433.0,56801.0,56801.0,32520.0,56801.0,62529.0,WW,0.9498319501342887,0.7841604813230336,-0.16567146881125505,0.9236945100079368,0.8476536858532464,-0.07604082415469038,0.9235311212975953,0.850144493711668,-0.07338662758592729,0.9246884107775509,0.8534525357774371,0.155648552083539,0.8787579699559802,0.7231094178724412,0.7935687044024428,0.7435897754286505,0.8060978368218601,0.744179958878138,0.5594019742709861,-0.3904299758633025,0.7841604813230336,-0.16567146881125505,0.9904763344469472,0.04064438431265849,0.7012773892979599,0.8476536858532464,0.7930982019618025,0.8206359625910662,0.850144493711668,0.7402315977825058,0.682633549880013,0.8534525357774371,0.8073100478164775,0.6419392408061746,0.4862906887226356,0.8787579699559802,0.7231094178724412,0.7656882291399356,0.6100396770563966,0.6743062749015276,0.7435897754286505,0.5994040479344616,0.6660442238917966,0.744179958878138,0.6070573918434896,23,23,23,23,23,12,12,9,12,11,6,6,3,3,4,4,1,1,6,6,3,3,4,4,2,2,1169051.0,35632.0,66217.0,388326.0,66217.0,136265.0,,,,,,198453.0,208409.0,155619.0,111015.0,155619.0,196563.0,Medium,Medium,Medium,Medium Low - 6M/50%,Medium,Medium Low - 6M/50%,Medium,Medium
1.0,PartyBox,JBL Smart Audio,PORTABLE AUDIO,1251748.0,249470643.92,2024-03-31,90174.0,104480.0,60895.0,60895.0,37128.0,60895.0,64317.0,WW,0.8675820978890777,0.7772802383224335,-0.09030185956664416,0.9236945100079368,0.8476536858532464,-0.07604082415469038,0.9235311212975953,0.850144493711668,-0.07338662758592729,0.9246884107775509,0.8534525357774371,0.8413511655244306,0.6753055204382639,-0.1660456450861667,0.7935687044024428,0.7435897754286505,0.8060978368218601,0.744179958878138,0.5004724556054647,-0.367109642283613,0.7772802383224335,-0.09030185956664416,0.9219959503805246,0.054413852491446923,0.7012773892979599,0.8476536858532464,0.7930982019618025,0.8206359625910662,0.850144493711668,0.7402315977825058,0.682633549880013,0.8534525357774371,0.8073100478164775,0.4117373078714486,-0.429613857652982,0.6753055204382639,-0.1660456450861667,0.7132543748752411,-0.12809679064918944,0.6743062749015276,0.7435897754286505,0.5994040479344616,0.6660442238917966,0.744179958878138,0.6070573918434896,23,23,23,23,23,12,12,9,12,11,6,6,3,3,4,4,1,1,6,6,3,3,4,4,2,2,1169051.0,35632.0,66217.0,388326.0,66217.0,136265.0,,,,,,214835.0,243283.0,166987.0,107519.0,166987.0,198077.0,Medium,Medium,Medium,Medium Low - 6M/50%,Medium,Medium Low - 6M/50%,Medium,Medium
1.0,PartyBox,JBL Smart Audio,PORTABLE AUDIO,1251748.0,249470643.92,2024-04-30,51098.0,53607.0,67418.0,67418.0,52023.0,67418.0,63581.0,WW,0.6895290495021649,0.9644820273952618,0.2749529778930969,0.9236945100079368,0.8476536858532464,-0.07604082415469038,0.9235311212975953,0.850144493711668,-0.07338662758592729,0.9246884107775509,0.8534525357774371,0.9508982739050452,0.6806137226505931,-0.27028455125445217,0.7935687044024428,0.7435897754286505,0.8060978368218601,0.744179958878138,0.6339309439329759,-0.05559810556918898,0.9644820273952618,0.2749529778930969,0.9921638505504582,0.3026348010482933,0.7012773892979599,0.8476536858532464,0.7930982019618025,0.8206359625910662,0.850144493711668,0.7402315977825058,0.682633549880013,0.8534525357774371,0.8073100478164775,0.9818975302360171,0.03099925633097189,0.6806137226505931,-0.27028455125445217,0.7557047242553525,-0.1951935496496927,0.6743062749015276,0.7435897754286505,0.5994040479344616,0.6660442238917966,0.744179958878138,0.6070573918434896,23,23,23,23,23,12,12,9,12,11,6,6,3,3,4,4,1,1,6,6,3,3,4,4,2,2,1169051.0,35632.0,66217.0,388326.0,66217.0,136265.0,,,,,,191931.0,251520.0,185114.0,121671.0,185114.0,190427.0,Medium,Medium,Medium,Medium Low - 6M/50%,Medium,Medium Low - 6M/50%,Medium,Medium
1.0,PartyBox,JBL Smart Audio,PORTABLE AUDIO,1251748.0,249470643.92,2024-05-31,59773.0,70098.0,76238.0,76238.0,48007.0,76238.0,58220.0,WW,0.8650053470616031,0.9825611181576264,0.11755577109602322,0.9236945100079368,0.8476536858532464,-0.07604082415469038,0.9235311212975953,0.850144493711668,-0.07338662758592729,0.9246884107775509,0.8534525357774371,0.8272631455673967,0.724541180800696,-0.1027219647667007,0.7935687044024428,0.7435897754286505,0.8060978368218601,0.744179958878138,0.6822253724290581,-0.18277997463254503,0.9825611181576264,0.11755577109602322,0.9257529408838817,0.06074759382227857,0.7012773892979599,0.8476536858532464,0.7930982019618025,0.8206359625910662,0.850144493711668,0.7402315977825058,0.682633549880013,0.8534525357774371,0.8073100478164775,0.8031552707744299,-0.02410787479296672,0.724541180800696,-0.1027219647667007,0.9740183694979339,0.1467552239305372,0.6743062749015276,0.7435897754286505,0.5994040479344616,0.6660442238917966,0.744179958878138,0.6070573918434896,23,23,23,23,23,12,12,9,12,11,6,6,3,3,4,4,1,1,6,6,3,3,4,4,2,2,1169051.0,35632.0,66217.0,388326.0,66217.0,136265.0,,,,,,201045.0,228185.0,204551.0,137158.0,204551.0,186118.0,Medium,Medium,Medium,Medium Low - 6M/50%,Medium,Medium Low - 6M/50%,Medium,Medium
1.0,PartyBox,JBL Smart Audio,PORTABLE AUDIO,1251748.0,249470643.92,2024-06-30,102588.0,79203.0,72624.0,72624.0,51147.0,72624.0,70432.0,WW,0.9505713040911838,0.9867843473453919,0.036213043254208044,0.9236945100079368,0.8476536858532464,-0.07604082415469038,0.9235311212975953,0.850144493711668,-0.07338662758592729,0.9246884107775509,0.8534525357774371,0.7720493624985378,0.7079190548602176,-0.06413030763832028,0.7935687044024428,0.7435897754286505,0.8060978368218601,0.744179958878138,0.7082249987116964,-0.24234630537948743,0.9867843473453919,0.036213043254208044,0.9005617003733738,-0.05000960371781005,0.7012773892979599,0.8476536858532464,0.7930982019618025,0.8206359625910662,0.850144493711668,0.7402315977825058,0.682633549880013,0.8534525357774371,0.8073100478164775,0.49856708386945847,-0.27348227862907937,0.7079190548602176,-0.06413030763832028,0.6865520333762234,-0.08549732912231445,0.6743062749015276,0.7435897754286505,0.5994040479344616,0.6660442238917966,0.744179958878138,0.6070573918434896,23,23,23,23,23,12,12,9,12,11,6,6,3,3,4,4,1,1,6,6,3,3,4,4,2,2,1169051.0,35632.0,66217.0,388326.0,66217.0,136265.0,,,,,,213459.0,202908.0,216280.0,151177.0,216280.0,192233.0,Medium,Medium,Medium,Medium Low - 6M/50%,Medium,Medium Low - 6M/50%,Medium,Medium
1.0,PartyBox,JBL Smart Audio,PORTABLE AUDIO,1251748.0,249470643.92,2024-07-31,72433.0,83796.0,82136.0,82136.0,67486.0,82136.0,117183.0,WW,0.9927723877100778,0.9838326362683885,-0.008939751441689348,0.9236945100079368,0.8476536858532464,-0.07604082415469038,0.9235311212975953,0.850144493711668,-0.07338662758592729,0.9246884107775509,0.8534525357774371,0.8431239904463435,0.8660417213148703,0.022917730868526887,0.7935687044024428,0.7435897754286505,0.8060978368218601,0.744179958878138,0.7097285279862348,-0.28304385972384305,0.9838326362683885,-0.008939751441689348,0.952975800063034,-0.03979658764704386,0.7012773892979599,0.8476536858532464,0.7930982019618025,0.8206359625910662,0.850144493711668,0.7402315977825058,0.682633549880013,0.8534525357774371,0.8073100478164775,0.9317024008393964,0.08857841039305292,0.8660417213148703,0.022917730868526887,0.38218767688760646,-0.460936313558737,0.6743062749015276,0.7435897754286505,0.5994040479344616,0.6660442238917966,0.744179958878138,0.6070573918434896,23,23,23,23,23,12,12,9,12,11,6,6,3,3,4,4,1,1,6,6,3,3,4,4,2,2,1169051.0,35632.0,66217.0,388326.0,66217.0,136265.0,11363.0,9703.0,-4947.0,9703.0,44750.0,234794.0,233097.0,230998.0,166640.0,230998.0,245835.0,Medium,Medium,Medium,Medium Low - 6M/50%,Medium,Medium Low - 6M/50%,Medium,Medium
1.0,PartyBox,JBL Smart Audio,PORTABLE AUDIO,1251748.0,249470643.92,2024-08-31,81517.0,103324.0,94205.0,94205.0,60731.0,94205.0,101412.0,WW,0.9618575025922086,0.9704800068605821,0.008622504268373521,0.9236945100079368,0.8476536858532464,-0.07604082415469038,0.9235311212975953,0.850144493711668,-0.07338662758592729,0.9246884107775509,0.8534525357774371,0.732485248475778,0.8443514849663261,0.11186623649054805,0.7935687044024428,0.7435897754286505,0.8060978368218601,0.744179958878138,0.6991712728718553,-0.26268622972035327,0.9704800068605821,0.008622504268373521,0.8733559940437674,-0.08850150854844119,0.7012773892979599,0.8476536858532464,0.7930982019618025,0.8206359625910662,0.850144493711668,0.7402315977825058,0.682633549880013,0.8534525357774371,0.8073100478164775,0.7450102432621417,0.012524994786363708,0.8443514849663261,0.11186623649054805,0.7559404786731602,0.02345523019738216,0.6743062749015276,0.7435897754286505,0.5994040479344616,0.6660442238917966,0.744179958878138,0.6070573918434896,23,23,23,23,23,12,12,9,12,11,6,6,3,3,4,4,1,1,6,6,3,3,4,4,2,2,1169051.0,35632.0,66217.0,388326.0,66217.0,136265.0,33170.0,22391.0,-25733.0,22391.0,64645.0,256538.0,266323.0,248965.0,179364.0,248965.0,289027.0,Medium,Medium,Medium,Medium Low - 6M/50%,Medium,Medium Low - 6M/50%,Medium,Medium
1.0,PartyBox,JBL Smart Audio,PORTABLE AUDIO,1251748.0,249470643.92,2024-09-30,153554.0,153568.0,98445.0,98445.0,71001.0,98445.0,127304.0,WW,0.8920859566054425,0.8936013840470368,0.0015154274415942748,0.9236945100079368,0.8476536858532464,-0.07604082415469038,0.9235311212975953,0.850144493711668,-0.07338662758592729,0.9246884107775509,0.8534525357774371,0.9999088268622114,0.6411099678289072,-0.3587988590333042,0.7935687044024428,0.7435897754286505,0.8060978368218601,0.744179958878138,0.6478549872521984,-0.24423096935324418,0.8936013840470368,0.0015154274415942748,0.8751398355793746,-0.016946121026067962,0.7012773892979599,0.8476536858532464,0.7930982019618025,0.8206359625910662,0.850144493711668,0.7402315977825058,0.682633549880013,0.8534525357774371,0.8073100478164775,0.4623845682951926,-0.5375242585670188,0.6411099678289072,-0.3587988590333042,0.8290503666462612,-0.1708584602159502,0.6743062749015276,0.7435897754286505,0.5994040479344616,0.6660442238917966,0.744179958878138,0.6070573918434896,23,23,23,23,23,12,12,9,12,11,6,6,3,3,4,4,1,1,6,6,3,3,4,4,2,2,1169051.0,35632.0,66217.0,388326.0,66217.0,136265.0,33184.0,-32718.0,-108286.0,-32718.0,38395.0,307504.0,340688.0,274786.0,199218.0,274786.0,345899.0,Medium,Medium,Medium,Medium Low - 6M/50%,Medium,Medium Low - 6M/50%,Medium,Medium
1.0,PartyBox,JBL Smart Audio,PORTABLE AUDIO,1251748.0,249470643.92,2024-10-31,141407.0,182956.0,114533.0,114533.0,55528.0,114533.0,120812.0,WW,0.8316767513639576,0.8159387799552696,-0.015737971408687934,0.9236945100079368,0.8476536858532464,-0.07604082415469038,0.9235311212975953,0.850144493711668,-0.07338662758592729,0.9246884107775509,0.8534525357774371,0.706174376091707,0.8099528311894036,0.10377845509769668,0.7935687044024428,0.7435897754286505,0.8060978368218601,0.744179958878138,0.4973995824457206,-0.334277168918237,0.8159387799552696,-0.015737971408687934,0.9284154718203985,0.09673872045644094,0.7012773892979599,0.8476536858532464,0.7930982019618025,0.8206359625910662,0.850144493711668,0.7402315977825058,0.682633549880013,0.8534525357774371,0.8073100478164775,0.3926821161611519,-0.3134922599305551,0.8099528311894036,0.10377845509769668,0.8543565735783942,0.14818219748668726,0.6743062749015276,0.7435897754286505,0.5994040479344616,0.6660442238917966,0.744179958878138,0.6070573918434896,23,23,23,23,23,12,12,9,12,11,6,6,3,3,4,4,1,1,6,6,3,3,4,4,2,2,1169051.0,35632.0,66217.0,388326.0,66217.0,136265.0,74733.0,-59592.0,-194165.0,-59592.0,17800.0,376478.0,439848.0,307183.0,187260.0,307183.0,349528.0,Medium,Medium,Medium,Medium Low - 6M/50%,Medium,Medium Low - 6M/50%,Medium,Medium
