Rank,Series,Product Division,Business Unit,Sum of Units Sold,Sum of Trade Sales,Date,Actual Sell-In,Biz Forecast Value,ML Forecast Value,ML Forecast Upper Bound,ac_model,ww_model,gs_model,Model,Biz Rolling Accuracy,ML Rolling Accuracy,Rolling ML-Biz,12M Weighted Avg Biz Rolling Accuracy,12M Weighted Avg ML Rolling Accuracy,12M Weighted Avg Rolling ML-Biz,6M Weighted Avg Biz Rolling Accuracy,6M Weighted Avg ML Rolling Accuracy,6M Weighted Avg Rolling ML-Biz,12M Simple Avg Biz Rolling Accuracy,12M Simple Avg ML Rolling Accuracy,Biz Accuracy,ML-Biz,12M Weighted Avg Biz Accuracy,12M Weighted Avg ML Accuracy,12M Simple Avg Biz Accuracy,AC Rolling Accuracy,Rolling AC-Biz,WW Rolling Accuracy,Rolling WW-Biz,GS Rolling Accuracy,Rolling GS-Biz,12M Weighted Avg AC Rolling Accuracy,12M Weighted Avg WW Rolling Accuracy,12M Weighted Avg GS Rolling Accuracy,6M Weighted Avg AC Rolling Accuracy,6M Weighted Avg WW Rolling Accuracy,6M Weighted Avg GS Rolling Accuracy,12M Simple Avg AC Rolling Accuracy,12M Simple Avg WW Rolling Accuracy,12M Simple Avg GS Rolling Accuracy,AC Accuracy,AC-Biz,WW Accuracy,WW-Biz,GS Accuracy,GS-Biz,12M Weighted Avg AC Accuracy,12M Weighted Avg WW Accuracy,12M Weighted Avg GS Accuracy,12M Simple Avg AC Accuracy,12M Simple Avg WW Accuracy,12M Simple Avg GS Accuracy,Biz Forecast Count,ML Forecast Count,AC Forecast Count,WW Forecast Count,GS Forecast Count,Biz High Accuracy >= 0.5,ML High Accuracy >= 0.5,AC High Accuracy >= 0.5,WW High Accuracy >= 0.5,GS High Accuracy >= 0.5,ML_win_tie,ML_win_no_tie,ML_rolling_win_tie,ML_rolling_win_no_tie,AC_win_tie,AC_win_no_tie,AC_rolling_win_tie,AC_rolling_win_no_tie,WW_win_tie,WW_win_no_tie,WW_rolling_win_tie,WW_rolling_win_no_tie,GS_win_tie,GS_win_no_tie,GS_rolling_win_tie,GS_rolling_win_no_tie,12M Total Actual Sell-In,total_Biz_diff,total_ML_diff,total_AC_diff,total_WW_diff,total_GS_diff,Biz_diff,ML_diff,AC_diff,WW_diff,GS_diff,Actual rolling sum,Biz rolling sum,ML rolling sum,AC rolling sum,WW rolling sum,GS rolling sum,Month_to_Month_Confidence,Rolling_Confidence,Weighted_Avg_Confidence,AC_Confidence,WW_Confidence,GS_Confidence,Previous_Confidence,Final_Confidence
1.0,ACC-CELEBRITY,JBL Car,AFTERMARKET AUDIO,1657.0,50584.63000000001,2024-06-30,0.0,0.0,0.0,137.0,,0.0,0.0,WW,1.0,1.0,0.0,0.5698826776417188,0.2512820512820513,-0.31860062635966757,0.5890411259266323,0.0,-0.5890411259266323,0.5725859868068492,0.3333333333333333,1.0,0.0,0.4366181465893151,0.2512820512820513,0.4610782388679515,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.2512820512820513,0.17086761643986387,0.0,0.0,0.10135671808107258,0.0,0.3333333333333333,0.21215487522421803,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.2512820512820513,0.25770272363578806,0.0,0.3333333333333333,0.2905260036223736,22,19,0,19,19,7,4,0,4,2,5,2,4,2,3,0,2,0,5,2,4,2,6,1,4,0,2237.0,245.0,2237.0,2237.0,2237.0,6323.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Low,Low,Low,Unavailable,Low,Low,Medium Low,Low
1.0,ACC-CELEBRITY,JBL Car,AFTERMARKET AUDIO,1657.0,50584.63000000001,2024-07-31,0.0,0.0,0.0,0.0,,0.0,0.0,WW,1.0,1.0,0.0,0.5698826776417188,0.2512820512820513,-0.31860062635966757,0.5890411259266323,0.0,-0.5890411259266323,0.5725859868068492,0.3333333333333333,1.0,0.0,0.4366181465893151,0.2512820512820513,0.4610782388679515,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.2512820512820513,0.17086761643986387,0.0,0.0,0.10135671808107258,0.0,0.3333333333333333,0.21215487522421803,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.2512820512820513,0.25770272363578806,0.0,0.3333333333333333,0.2905260036223736,22,19,0,19,19,7,4,0,4,2,5,2,4,2,3,0,2,0,5,2,4,2,6,1,4,0,2237.0,245.0,2237.0,2237.0,2237.0,6323.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Low,Low,Low,Unavailable,Low,Low,Medium Low,Low
1.0,ACC-CELEBRITY,JBL Car,AFTERMARKET AUDIO,1657.0,50584.63000000001,2024-08-31,0.0,288.0,0.0,0.0,,0.0,1206.0,WW,0.0,1.0,1.0,0.5698826776417188,0.2512820512820513,-0.31860062635966757,0.5890411259266323,0.0,-0.5890411259266323,0.5725859868068492,0.3333333333333333,0.0,1.0,0.4366181465893151,0.2512820512820513,0.4610782388679515,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2512820512820513,0.17086761643986387,0.0,0.0,0.10135671808107258,0.0,0.3333333333333333,0.21215487522421803,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2512820512820513,0.25770272363578806,0.0,0.3333333333333333,0.2905260036223736,22,19,0,19,19,7,4,0,4,2,5,2,4,2,3,0,2,0,5,2,4,2,6,1,4,0,2237.0,245.0,2237.0,2237.0,2237.0,6323.0,288.0,0.0,,0.0,1206.0,0.0,288.0,0.0,,0.0,1206.0,Low,Low,Low,Unavailable,Low,Low,Medium Low,Low
1.0,ACC-CELEBRITY,JBL Car,AFTERMARKET AUDIO,1657.0,50584.63000000001,2024-09-30,0.0,276.0,0.0,0.0,,0.0,1653.0,WW,0.0,1.0,1.0,0.5698826776417188,0.2512820512820513,-0.31860062635966757,0.5890411259266323,0.0,-0.5890411259266323,0.5725859868068492,0.3333333333333333,0.0,1.0,0.4366181465893151,0.2512820512820513,0.4610782388679515,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2512820512820513,0.17086761643986387,0.0,0.0,0.10135671808107258,0.0,0.3333333333333333,0.21215487522421803,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2512820512820513,0.25770272363578806,0.0,0.3333333333333333,0.2905260036223736,22,19,0,19,19,7,4,0,4,2,5,2,4,2,3,0,2,0,5,2,4,2,6,1,4,0,2237.0,245.0,2237.0,2237.0,2237.0,6323.0,564.0,0.0,,0.0,2859.0,0.0,564.0,0.0,,0.0,2859.0,Low,Low,Low,Unavailable,Low,Low,Medium Low,Low
1.0,ACC-CELEBRITY,JBL Car,AFTERMARKET AUDIO,1657.0,50584.63000000001,2024-10-31,534.0,264.0,0.0,0.0,,0.0,1287.0,WW,0.449438202247191,0.0,-0.449438202247191,0.5698826776417188,0.2512820512820513,-0.31860062635966757,0.5890411259266323,0.0,-0.5890411259266323,0.5725859868068492,0.3333333333333333,0.4943820224719101,-0.4943820224719101,0.4366181465893151,0.2512820512820513,0.4610782388679515,0.0,-0.449438202247191,0.0,-0.449438202247191,0.0,-0.449438202247191,0.0,0.2512820512820513,0.17086761643986387,0.0,0.0,0.10135671808107258,0.0,0.3333333333333333,0.21215487522421803,0.0,-0.4943820224719101,0.0,-0.4943820224719101,0.0,-0.4943820224719101,0.0,0.2512820512820513,0.25770272363578806,0.0,0.3333333333333333,0.2905260036223736,22,19,0,19,19,7,4,0,4,2,5,2,4,2,3,0,2,0,5,2,4,2,6,1,4,0,2237.0,245.0,2237.0,2237.0,2237.0,6323.0,294.0,-534.0,,-534.0,3612.0,534.0,828.0,0.0,,0.0,4146.0,Low,Low,Low,Unavailable,Low,Low,Medium Low,Low
1.0,ACC-CELEBRITY,JBL Car,AFTERMARKET AUDIO,1657.0,50584.63000000001,2024-11-30,162.0,240.0,0.0,0.0,,0.0,1408.0,WW,0.8793103448275862,0.0,-0.8793103448275862,0.5698826776417188,0.2512820512820513,-0.31860062635966757,0.5890411259266323,0.0,-0.5890411259266323,0.5725859868068492,0.3333333333333333,0.5185185185185186,-0.5185185185185186,0.4366181465893151,0.2512820512820513,0.4610782388679515,0.0,-0.8793103448275862,0.0,-0.8793103448275862,0.0,-0.8793103448275862,0.0,0.2512820512820513,0.17086761643986387,0.0,0.0,0.10135671808107258,0.0,0.3333333333333333,0.21215487522421803,0.0,-0.5185185185185186,0.0,-0.5185185185185186,0.0,-0.5185185185185186,0.0,0.2512820512820513,0.25770272363578806,0.0,0.3333333333333333,0.2905260036223736,22,19,0,19,19,7,4,0,4,2,5,2,4,2,3,0,2,0,5,2,4,2,6,1,4,0,2237.0,245.0,2237.0,2237.0,2237.0,6323.0,372.0,-696.0,,-696.0,4858.0,696.0,780.0,0.0,,0.0,4348.0,Low,Low,Low,Unavailable,Low,Low,Medium Low,Low
1.0,ACC-CELEBRITY,JBL Car,AFTERMARKET AUDIO,1657.0,50584.63000000001,2024-12-31,514.0,216.0,0.0,0.0,,0.0,697.0,WW,0.5950413223140496,0.0,-0.5950413223140496,0.5698826776417188,0.2512820512820513,-0.31860062635966757,0.5890411259266323,0.0,-0.5890411259266323,0.5725859868068492,0.3333333333333333,0.4202334630350194,-0.4202334630350194,0.4366181465893151,0.2512820512820513,0.4610782388679515,0.0,-0.5950413223140496,0.0,-0.5950413223140496,0.0,-0.5950413223140496,0.0,0.2512820512820513,0.17086761643986387,0.0,0.0,0.10135671808107258,0.0,0.3333333333333333,0.21215487522421803,0.0,-0.4202334630350194,0.0,-0.4202334630350194,0.6439688715953307,0.22373540856031127,0.0,0.2512820512820513,0.25770272363578806,0.0,0.3333333333333333,0.2905260036223736,22,19,0,19,19,7,4,0,4,2,5,2,4,2,3,0,2,0,5,2,4,2,6,1,4,0,2237.0,245.0,2237.0,2237.0,2237.0,6323.0,74.0,-1210.0,,-1210.0,5041.0,1210.0,720.0,0.0,,0.0,3392.0,Low,Low,Low,Unavailable,Low,Low,Medium Low,Low
1.0,ACC-CELEBRITY,JBL Car,AFTERMARKET AUDIO,1657.0,50584.63000000001,2025-01-31,96.0,120.0,0.0,0.0,,0.0,323.0,WW,0.7461139896373057,0.0,-0.7461139896373057,0.5698826776417188,0.2512820512820513,-0.31860062635966757,0.5890411259266323,0.0,-0.5890411259266323,0.5725859868068492,0.3333333333333333,0.75,-0.75,0.4366181465893151,0.2512820512820513,0.4610782388679515,0.0,-0.7461139896373057,0.0,-0.7461139896373057,0.0,-0.7461139896373057,0.0,0.2512820512820513,0.17086761643986387,0.0,0.0,0.10135671808107258,0.0,0.3333333333333333,0.21215487522421803,0.0,-0.75,0.0,-0.75,0.0,-0.75,0.0,0.2512820512820513,0.25770272363578806,0.0,0.3333333333333333,0.2905260036223736,22,19,0,19,19,7,4,0,4,2,5,2,4,2,3,0,2,0,5,2,4,2,6,1,4,0,2237.0,245.0,2237.0,2237.0,2237.0,6323.0,98.0,-1306.0,,-1306.0,5268.0,772.0,576.0,0.0,,0.0,2428.0,Low,Low,Low,Unavailable,Low,Low,Medium Low,Low
1.0,ACC-CELEBRITY,JBL Car,AFTERMARKET AUDIO,1657.0,50584.63000000001,2025-02-28,314.0,120.0,0.0,0.0,,0.0,607.0,WW,0.49350649350649356,0.0,-0.49350649350649356,0.5698826776417188,0.2512820512820513,-0.31860062635966757,0.5890411259266323,0.0,-0.5890411259266323,0.5725859868068492,0.3333333333333333,0.3821656050955414,-0.3821656050955414,0.4366181465893151,0.2512820512820513,0.4610782388679515,0.0,-0.49350649350649356,0.0,-0.49350649350649356,0.23917748917748916,-0.2543290043290044,0.0,0.2512820512820513,0.17086761643986387,0.0,0.0,0.10135671808107258,0.0,0.3333333333333333,0.21215487522421803,0.0,-0.3821656050955414,0.0,-0.3821656050955414,0.06687898089171973,-0.3152866242038217,0.0,0.2512820512820513,0.25770272363578806,0.0,0.3333333333333333,0.2905260036223736,22,19,0,19,19,7,4,0,4,2,5,2,4,2,3,0,2,0,5,2,4,2,6,1,4,0,2237.0,245.0,2237.0,2237.0,2237.0,6323.0,-96.0,-1620.0,,-1620.0,5561.0,924.0,456.0,0.0,,0.0,1627.0,Low,Low,Low,Unavailable,Low,Low,Medium Low,Low
1.0,ACC-CELEBRITY,JBL Car,AFTERMARKET AUDIO,1657.0,50584.63000000001,2025-03-31,348.0,144.0,0.0,0.0,,0.0,564.0,WW,0.5065963060686016,0.0,-0.5065963060686016,0.5698826776417188,0.2512820512820513,-0.31860062635966757,0.5890411259266323,0.0,-0.5890411259266323,0.5725859868068492,0.3333333333333333,0.4137931034482759,-0.4137931034482759,0.4366181465893151,0.2512820512820513,0.4610782388679515,0.0,-0.5065963060686016,0.0,-0.5065963060686016,0.02902374670184693,-0.4775725593667547,0.0,0.2512820512820513,0.17086761643986387,0.0,0.0,0.10135671808107258,0.0,0.3333333333333333,0.21215487522421803,0.0,-0.4137931034482759,0.0,-0.4137931034482759,0.3793103448275862,-0.034482758620689724,0.0,0.2512820512820513,0.25770272363578806,0.0,0.3333333333333333,0.2905260036223736,22,19,0,19,19,7,4,0,4,2,5,2,4,2,3,0,2,0,5,2,4,2,6,1,4,0,2237.0,245.0,2237.0,2237.0,2237.0,6323.0,-300.0,-1968.0,,-1968.0,5777.0,758.0,384.0,0.0,,0.0,1494.0,Low,Low,Low,Unavailable,Low,Low,Medium Low,Low
